NPI,Speciality,Region,Usage Time (mins),Count of Survey Attempts,Hour,Target
1000000026,General Practice,West,17,7,2,0
1000000026,General Practice,West,17,7,3,0
1000000026,General Practice,West,17,7,4,0
1000000026,General Practice,West,17,7,5,0
1000000026,General Practice,West,17,7,6,0
1000000026,General Practice,West,17,7,7,0
1000000026,General Practice,West,17,7,8,0
1000000026,General Practice,West,17,7,9,0
1000000026,General Practice,West,17,7,10,0
1000000026,General Practice,West,17,7,11,0
1000000026,General Practice,West,17,7,12,0
1000000026,General Practice,West,17,7,13,0
1000000026,General Practice,West,17,7,14,0
1000000026,General Practice,West,17,7,15,0
1000000026,General Practice,West,17,7,16,1
1000000026,General Practice,West,17,7,17,0
1000000026,General Practice,West,17,7,18,0
1000000026,General Practice,West,17,7,19,0
1000000026,General Practice,West,17,7,20,0
1000000026,General Practice,West,17,7,21,0
1000000026,General Practice,West,17,7,22,0
1000000026,General Practice,West,17,7,23,0
1000000027,Neurology,Northeast,91,1,0,0
1000000027,Neurology,Northeast,91,1,1,0
1000000027,Neurology,Northeast,91,1,2,0
1000000027,Neurology,Northeast,91,1,3,0
1000000027,Neurology,Northeast,91,1,4,0
1000000027,Neurology,Northeast,91,1,5,0
1000000027,Neurology,Northeast,91,1,6,0
1000000027,Neurology,Northeast,91,1,7,0
1000000027,Neurology,Northeast,91,1,8,0
1000000027,Neurology,Northeast,91,1,9,0
1000000027,Neurology,Northeast,91,1,10,1
1000000027,Neurology,Northeast,91,1,11,1
1000000027,Neurology,Northeast,91,1,12,0
1000000027,Neurology,Northeast,91,1,13,0
1000000027,Neurology,Northeast,91,1,14,0
1000000027,Neurology,Northeast,91,1,15,0
1000000027,Neurology,Northeast,91,1,16,0
1000000027,Neurology,Northeast,91,1,17,0
1000000027,Neurology,Northeast,91,1,18,0
1000000027,Neurology,Northeast,91,1,19,0
1000000027,Neurology,Northeast,91,1,20,0
1000000027,Neurology,Northeast,91,1,21,0
1000000027,Neurology,Northeast,91,1,22,0
1000000027,Neurology,Northeast,91,1,23,0
1000000028,General Practice,West,13,9,0,0
1000000028,General Practice,West,13,9,1,0
1000000028,General Practice,West,13,9,2,0
1000000028,General Practice,West,13,9,3,0
1000000028,General Practice,West,13,9,4,0
1000000028,General Practice,West,13,9,5,0
1000000028,General Practice,West,13,9,6,0
1000000028,General Practice,West,13,9,7,0
1000000028,General Practice,West,13,9,8,0
1000000028,General Practice,West,13,9,9,0
1000000028,General Practice,West,13,9,10,0
1000000028,General Practice,West,13,9,11,0
1000000028,General Practice,West,13,9,12,0
1000000028,General Practice,West,13,9,13,0
1000000028,General Practice,West,13,9,14,0
1000000028,General Practice,West,13,9,15,1
1000000028,General Practice,West,13,9,16,0
1000000028,General Practice,West,13,9,17,0
1000000028,General Practice,West,13,9,18,0
1000000028,General Practice,West,13,9,19,0
1000000028,General Practice,West,13,9,20,0
1000000028,General Practice,West,13,9,21,0
1000000028,General Practice,West,13,9,22,0
1000000028,General Practice,West,13,9,23,0
1000000029,Cardiology,South,109,7,0,0
1000000029,Cardiology,South,109,7,1,0
1000000029,Cardiology,South,109,7,2,0
1000000029,Cardiology,South,109,7,3,0
1000000029,Cardiology,South,109,7,4,0
1000000029,Cardiology,South,109,7,5,0
1000000029,Cardiology,South,109,7,6,1
1000000029,Cardiology,South,109,7,7,1
1000000029,Cardiology,South,109,7,8,0
1000000029,Cardiology,South,109,7,9,0
1000000029,Cardiology,South,109,7,10,0
1000000029,Cardiology,South,109,7,11,0
1000000029,Cardiology,South,109,7,12,0
1000000029,Cardiology,South,109,7,13,0
1000000029,Cardiology,South,109,7,14,0
1000000029,Cardiology,South,109,7,15,0
1000000029,Cardiology,South,109,7,16,0
1000000029,Cardiology,South,109,7,17,0
1000000029,Cardiology,South,109,7,18,0
1000000029,Cardiology,South,109,7,19,0
1000000029,Cardiology,South,109,7,20,0
1000000029,Cardiology,South,109,7,21,0
1000000029,Cardiology,South,109,7,22,0
1000000029,Cardiology,South,109,7,23,0
1000000030,Cardiology,Midwest,28,2,0,0
1000000030,Cardiology,Midwest,28,2,1,0
1000000030,Cardiology,Midwest,28,2,2,0
1000000030,Cardiology,Midwest,28,2,3,0
1000000030,Cardiology,Midwest,28,2,4,0
1000000030,Cardiology,Midwest,28,2,5,0
1000000030,Cardiology,Midwest,28,2,6,0
1000000030,Cardiology,Midwest,28,2,7,0
1000000030,Cardiology,Midwest,28,2,8,0
1000000030,Cardiology,Midwest,28,2,9,0
1000000030,Cardiology,Midwest,28,2,10,0
1000000030,Cardiology,Midwest,28,2,11,0
1000000030,Cardiology,Midwest,28,2,12,0
1000000030,Cardiology,Midwest,28,2,13,1
1000000030,Cardiology,Midwest,28,2,14,0
1000000030,Cardiology,Midwest,28,2,15,0
1000000030,Cardiology,Midwest,28,2,16,0
1000000030,Cardiology,Midwest,28,2,17,0
1000000030,Cardiology,Midwest,28,2,18,0
1000000030,Cardiology,Midwest,28,2,19,0
1000000030,Cardiology,Midwest,28,2,20,0
1000000030,Cardiology,Midwest,28,2,21,0
1000000030,Cardiology,Midwest,28,2,22,0
1000000030,Cardiology,Midwest,28,2,23,0
1000000031,Oncology,South,112,10,0,0
1000000031,Oncology,South,112,10,1,0
1000000031,Oncology,South,112,10,2,0
1000000031,Oncology,South,112,10,3,0
1000000031,Oncology,South,112,10,4,0
1000000031,Oncology,South,112,10,5,0
1000000031,Oncology,South,112,10,6,0
1000000031,Oncology,South,112,10,7,0
1000000031,Oncology,South,112,10,8,0
1000000031,Oncology,South,112,10,9,0
1000000031,Oncology,South,112,10,10,0
1000000031,Oncology,South,112,10,11,0
1000000031,Oncology,South,112,10,12,0
1000000031,Oncology,South,112,10,13,0
1000000031,Oncology,South,112,10,14,0
1000000031,Oncology,South,112,10,15,0
1000000031,Oncology,South,112,10,16,0
1000000031,Oncology,South,112,10,17,0
1000000031,Oncology,South,112,10,18,0
1000000031,Oncology,South,112,10,19,0
1000000031,Oncology,South,112,10,20,1
1000000031,Oncology,South,112,10,21,1
1000000031,Oncology,South,112,10,22,0
1000000031,Oncology,South,112,10,23,0
1000000032,Oncology,South,94,3,0,0
1000000032,Oncology,South,94,3,1,0
1000000032,Oncology,South,94,3,2,0
1000000032,Oncology,South,94,3,3,0
1000000032,Oncology,South,94,3,4,0
1000000032,Oncology,South,94,3,5,0
1000000032,Oncology,South,94,3,6,0
1000000032,Oncology,South,94,3,7,0
1000000032,Oncology,South,94,3,8,0
1000000032,Oncology,South,94,3,9,0
1000000032,Oncology,South,94,3,10,0
1000000032,Oncology,South,94,3,11,0
1000000032,Oncology,South,94,3,12,0
1000000032,Oncology,South,94,3,13,1
1000000032,Oncology,South,94,3,14,1
1000000032,Oncology,South,94,3,15,0
1000000032,Oncology,South,94,3,16,0
1000000032,Oncology,South,94,3,17,0
1000000032,Oncology,South,94,3,18,0
1000000032,Oncology,South,94,3,19,0
1000000032,Oncology,South,94,3,20,0
1000000032,Oncology,South,94,3,21,0
1000000032,Oncology,South,94,3,22,0
1000000032,Oncology,South,94,3,23,0
1000000033,Neurology,Midwest,73,3,0,0
1000000033,Neurology,Midwest,73,3,1,0
1000000033,Neurology,Midwest,73,3,2,0
1000000033,Neurology,Midwest,73,3,3,0
1000000033,Neurology,Midwest,73,3,4,0
1000000033,Neurology,Midwest,73,3,5,0
1000000033,Neurology,Midwest,73,3,6,0
1000000033,Neurology,Midwest,73,3,7,0
1000000033,Neurology,Midwest,73,3,8,0
1000000033,Neurology,Midwest,73,3,9,1
1000000033,Neurology,Midwest,73,3,10,1
1000000033,Neurology,Midwest,73,3,11,0
1000000033,Neurology,Midwest,73,3,12,0
1000000033,Neurology,Midwest,73,3,13,0
1000000033,Neurology,Midwest,73,3,14,0
1000000033,Neurology,Midwest,73,3,15,0
1000000033,Neurology,Midwest,73,3,16,0
1000000033,Neurology,Midwest,73,3,17,0
1000000033,Neurology,Midwest,73,3,18,0
1000000033,Neurology,Midwest,73,3,19,0
1000000033,Neurology,Midwest,73,3,20,0
1000000033,Neurology,Midwest,73,3,21,0
1000000033,Neurology,Midwest,73,3,22,0
1000000033,Neurology,Midwest,73,3,23,0
1000000034,Pediatrics,Northeast,55,7,0,0
1000000034,Pediatrics,Northeast,55,7,1,0
1000000034,Pediatrics,Northeast,55,7,2,0
1000000034,Pediatrics,Northeast,55,7,3,0
1000000034,Pediatrics,Northeast,55,7,4,0
1000000034,Pediatrics,Northeast,55,7,5,0
1000000034,Pediatrics,Northeast,55,7,6,0
1000000034,Pediatrics,Northeast,55,7,7,0
1000000034,Pediatrics,Northeast,55,7,8,0
1000000034,Pediatrics,Northeast,55,7,9,0
1000000034,Pediatrics,Northeast,55,7,10,0
1000000034,Pediatrics,Northeast,55,7,11,0
1000000034,Pediatrics,Northeast,55,7,12,0
1000000034,Pediatrics,Northeast,55,7,13,0
1000000034,Pediatrics,Northeast,55,7,14,1
1000000034,Pediatrics,Northeast,55,7,15,0
1000000034,Pediatrics,Northeast,55,7,16,0
1000000034,Pediatrics,Northeast,55,7,17,0
1000000034,Pediatrics,Northeast,55,7,18,0
1000000034,Pediatrics,Northeast,55,7,19,0
1000000034,Pediatrics,Northeast,55,7,20,0
1000000034,Pediatrics,Northeast,55,7,21,0
1000000034,Pediatrics,Northeast,55,7,22,0
1000000034,Pediatrics,Northeast,55,7,23,0
1000000035,Orthopedics,Northeast,118,5,0,0
1000000035,Orthopedics,Northeast,118,5,1,0
1000000035,Orthopedics,Northeast,118,5,2,0
1000000035,Orthopedics,Northeast,118,5,3,0
1000000035,Orthopedics,Northeast,118,5,4,0
1000000035,Orthopedics,Northeast,118,5,5,0
1000000035,Orthopedics,Northeast,118,5,6,0
1000000035,Orthopedics,Northeast,118,5,7,0
1000000035,Orthopedics,Northeast,118,5,8,0
1000000035,Orthopedics,Northeast,118,5,9,0
1000000035,Orthopedics,Northeast,118,5,10,0
1000000035,Orthopedics,Northeast,118,5,11,0
1000000035,Orthopedics,Northeast,118,5,12,0
1000000035,Orthopedics,Northeast,118,5,13,0
1000000035,Orthopedics,Northeast,118,5,14,0
1000000035,Orthopedics,Northeast,118,5,15,0
1000000035,Orthopedics,Northeast,118,5,16,0
1000000035,Orthopedics,Northeast,118,5,17,0
1000000035,Orthopedics,Northeast,118,5,18,1
1000000035,Orthopedics,Northeast,118,5,19,1
1000000035,Orthopedics,Northeast,118,5,20,0
1000000035,Orthopedics,Northeast,118,5,21,0
1000000035,Orthopedics,Northeast,118,5,22,0
1000000035,Orthopedics,Northeast,118,5,23,0
1000000036,Cardiology,West,93,1,0,0
1000000036,Cardiology,West,93,1,1,0
1000000036,Cardiology,West,93,1,2,0
1000000036,Cardiology,West,93,1,3,0
1000000036,Cardiology,West,93,1,4,0
1000000036,Cardiology,West,93,1,5,0
1000000036,Cardiology,West,93,1,6,0
1000000036,Cardiology,West,93,1,7,0
1000000036,Cardiology,West,93,1,8,0
1000000036,Cardiology,West,93,1,9,0
1000000036,Cardiology,West,93,1,10,0
1000000036,Cardiology,West,93,1,11,0
1000000036,Cardiology,West,93,1,12,0
1000000036,Cardiology,West,93,1,13,0
1000000036,Cardiology,West,93,1,14,0
1000000036,Cardiology,West,93,1,15,0
1000000036,Cardiology,West,93,1,16,0
1000000036,Cardiology,West,93,1,17,0
1000000036,Cardiology,West,93,1,18,0
1000000036,Cardiology,West,93,1,19,1
1000000036,Cardiology,West,93,1,20,1
1000000036,Cardiology,West,93,1,21,0
1000000036,Cardiology,West,93,1,22,0
1000000036,Cardiology,West,93,1,23,0
1000000037,Neurology,Midwest,105,9,0,0
1000000037,Neurology,Midwest,105,9,1,0
1000000037,Neurology,Midwest,105,9,2,0
1000000037,Neurology,Midwest,105,9,3,0
1000000037,Neurology,Midwest,105,9,4,0
1000000037,Neurology,Midwest,105,9,5,0
1000000037,Neurology,Midwest,105,9,6,0
1000000037,Neurology,Midwest,105,9,7,0
1000000037,Neurology,Midwest,105,9,8,0
1000000037,Neurology,Midwest,105,9,9,0
1000000037,Neurology,Midwest,105,9,10,0
1000000037,Neurology,Midwest,105,9,11,0
1000000037,Neurology,Midwest,105,9,12,0
1000000037,Neurology,Midwest,105,9,13,1
1000000037,Neurology,Midwest,105,9,14,1
1000000037,Neurology,Midwest,105,9,15,0
1000000037,Neurology,Midwest,105,9,16,0
1000000037,Neurology,Midwest,105,9,17,0
1000000037,Neurology,Midwest,105,9,18,0
1000000037,Neurology,Midwest,105,9,19,0
1000000037,Neurology,Midwest,105,9,20,0
1000000037,Neurology,Midwest,105,9,21,0
1000000037,Neurology,Midwest,105,9,22,0
1000000037,Neurology,Midwest,105,9,23,0
1000000038,Pediatrics,West,93,2,0,0
1000000038,Pediatrics,West,93,2,1,0
1000000038,Pediatrics,West,93,2,2,0
1000000038,Pediatrics,West,93,2,3,0
1000000038,Pediatrics,West,93,2,4,0
1000000038,Pediatrics,West,93,2,5,0
1000000038,Pediatrics,West,93,2,6,0
1000000038,Pediatrics,West,93,2,7,0
1000000038,Pediatrics,West,93,2,8,0
1000000038,Pediatrics,West,93,2,9,0
1000000038,Pediatrics,West,93,2,10,0
1000000038,Pediatrics,West,93,2,11,0
1000000038,Pediatrics,West,93,2,12,0
1000000038,Pediatrics,West,93,2,13,0
1000000038,Pediatrics,West,93,2,14,0
1000000038,Pediatrics,West,93,2,15,0
1000000038,Pediatrics,West,93,2,16,1
1000000038,Pediatrics,West,93,2,17,1
1000000038,Pediatrics,West,93,2,18,0
1000000038,Pediatrics,West,93,2,19,0
1000000038,Pediatrics,West,93,2,20,0
1000000038,Pediatrics,West,93,2,21,0
1000000038,Pediatrics,West,93,2,22,0
1000000038,Pediatrics,West,93,2,23,0
1000000039,Orthopedics,South,62,7,0,0
1000000039,Orthopedics,South,62,7,1,0
1000000039,Orthopedics,South,62,7,2,0
1000000039,Orthopedics,South,62,7,3,0
1000000039,Orthopedics,South,62,7,4,0
1000000039,Orthopedics,South,62,7,5,0
1000000039,Orthopedics,South,62,7,6,0
1000000039,Orthopedics,South,62,7,7,0
1000000039,Orthopedics,South,62,7,8,1
1000000039,Orthopedics,South,62,7,9,1
1000000039,Orthopedics,South,62,7,10,0
1000000039,Orthopedics,South,62,7,11,0
1000000039,Orthopedics,South,62,7,12,0
1000000039,Orthopedics,South,62,7,13,0
1000000039,Orthopedics,South,62,7,14,0
1000000039,Orthopedics,South,62,7,15,0
1000000039,Orthopedics,South,62,7,16,0
1000000039,Orthopedics,South,62,7,17,0
1000000039,Orthopedics,South,62,7,18,0
1000000039,Orthopedics,South,62,7,19,0
1000000039,Orthopedics,South,62,7,20,0
1000000039,Orthopedics,South,62,7,21,0
1000000039,Orthopedics,South,62,7,22,0
1000000039,Orthopedics,South,62,7,23,0
1000000040,Radiology,South,12,10,0,0
1000000040,Radiology,South,12,10,1,0
1000000040,Radiology,South,12,10,2,0
1000000040,Radiology,South,12,10,3,0
1000000040,Radiology,South,12,10,4,0
1000000040,Radiology,South,12,10,5,0
1000000040,Radiology,South,12,10,6,0
1000000040,Radiology,South,12,10,7,0
1000000040,Radiology,South,12,10,8,0
1000000040,Radiology,South,12,10,9,0
1000000040,Radiology,South,12,10,10,0
1000000040,Radiology,South,12,10,11,0
1000000040,Radiology,South,12,10,12,0
1000000040,Radiology,South,12,10,13,0
1000000040,Radiology,South,12,10,14,1
1000000040,Radiology,South,12,10,15,0
1000000040,Radiology,South,12,10,16,0
1000000040,Radiology,South,12,10,17,0
1000000040,Radiology,South,12,10,18,0
1000000040,Radiology,South,12,10,19,0
1000000040,Radiology,South,12,10,20,0
1000000040,Radiology,South,12,10,21,0
1000000040,Radiology,South,12,10,22,0
1000000040,Radiology,South,12,10,23,0
1000000041,Radiology,Northeast,48,6,0,0
1000000041,Radiology,Northeast,48,6,1,0
1000000041,Radiology,Northeast,48,6,2,0
1000000041,Radiology,Northeast,48,6,3,0
1000000041,Radiology,Northeast,48,6,4,0
1000000041,Radiology,Northeast,48,6,5,0
1000000041,Radiology,Northeast,48,6,6,0
1000000041,Radiology,Northeast,48,6,7,0
1000000041,Radiology,Northeast,48,6,8,0
1000000041,Radiology,Northeast,48,6,9,0
1000000041,Radiology,Northeast,48,6,10,0
1000000041,Radiology,Northeast,48,6,11,0
1000000041,Radiology,Northeast,48,6,12,0
1000000041,Radiology,Northeast,48,6,13,0
1000000041,Radiology,Northeast,48,6,14,0
1000000041,Radiology,Northeast,48,6,15,1
1000000041,Radiology,Northeast,48,6,16,0
1000000041,Radiology,Northeast,48,6,17,0
1000000041,Radiology,Northeast,48,6,18,0
1000000041,Radiology,Northeast,48,6,19,0
1000000041,Radiology,Northeast,48,6,20,0
1000000041,Radiology,Northeast,48,6,21,0
1000000041,Radiology,Northeast,48,6,22,0
1000000041,Radiology,Northeast,48,6,23,0
1000000042,Oncology,West,11,6,0,0
1000000042,Oncology,West,11,6,1,0
1000000042,Oncology,West,11,6,2,0
1000000042,Oncology,West,11,6,3,0
1000000042,Oncology,West,11,6,4,0
1000000042,Oncology,West,11,6,5,0
1000000042,Oncology,West,11,6,6,1
1000000042,Oncology,West,11,6,7,0
1000000042,Oncology,West,11,6,8,0
1000000042,Oncology,West,11,6,9,0
1000000042,Oncology,West,11,6,10,0
1000000042,Oncology,West,11,6,11,0
1000000042,Oncology,West,11,6,12,0
1000000042,Oncology,West,11,6,13,0
1000000042,Oncology,West,11,6,14,0
1000000042,Oncology,West,11,6,15,0
1000000042,Oncology,West,11,6,16,0
1000000042,Oncology,West,11,6,17,0
1000000042,Oncology,West,11,6,18,0
1000000042,Oncology,West,11,6,19,0
1000000042,Oncology,West,11,6,20,0
1000000042,Oncology,West,11,6,21,0
1000000042,Oncology,West,11,6,22,0
1000000042,Oncology,West,11,6,23,0
1000000043,General Practice,West,40,1,0,0
1000000043,General Practice,West,40,1,1,0
1000000043,General Practice,West,40,1,2,0
1000000043,General Practice,West,40,1,3,0
1000000043,General Practice,West,40,1,4,0
1000000043,General Practice,West,40,1,5,0
1000000043,General Practice,West,40,1,6,0
1000000043,General Practice,West,40,1,7,0
1000000043,General Practice,West,40,1,8,0
1000000043,General Practice,West,40,1,9,0
1000000043,General Practice,West,40,1,10,1
1000000043,General Practice,West,40,1,11,0
1000000043,General Practice,West,40,1,12,0
1000000043,General Practice,West,40,1,13,0
1000000043,General Practice,West,40,1,14,0
1000000043,General Practice,West,40,1,15,0
1000000043,General Practice,West,40,1,16,0
1000000043,General Practice,West,40,1,17,0
1000000043,General Practice,West,40,1,18,0
1000000043,General Practice,West,40,1,19,0
1000000043,General Practice,West,40,1,20,0
1000000043,General Practice,West,40,1,21,0
1000000043,General Practice,West,40,1,22,0
1000000043,General Practice,West,40,1,23,0
1000000044,Pediatrics,South,48,9,0,0
1000000044,Pediatrics,South,48,9,1,0
1000000044,Pediatrics,South,48,9,2,0
1000000044,Pediatrics,South,48,9,3,0
1000000044,Pediatrics,South,48,9,4,0
1000000044,Pediatrics,South,48,9,5,0
1000000044,Pediatrics,South,48,9,6,0
1000000044,Pediatrics,South,48,9,7,0
1000000044,Pediatrics,South,48,9,8,0
1000000044,Pediatrics,South,48,9,9,0
1000000044,Pediatrics,South,48,9,10,1
1000000044,Pediatrics,South,48,9,11,0
1000000044,Pediatrics,South,48,9,12,0
1000000044,Pediatrics,South,48,9,13,0
1000000044,Pediatrics,South,48,9,14,0
1000000044,Pediatrics,South,48,9,15,0
1000000044,Pediatrics,South,48,9,16,0
1000000044,Pediatrics,South,48,9,17,0
1000000044,Pediatrics,South,48,9,18,0
1000000044,Pediatrics,South,48,9,19,0
1000000044,Pediatrics,South,48,9,20,0
1000000044,Pediatrics,South,48,9,21,0
1000000044,Pediatrics,South,48,9,22,0
1000000044,Pediatrics,South,48,9,23,0
1000000045,General Practice,South,23,1,0,0
1000000045,General Practice,South,23,1,1,0
1000000045,General Practice,South,23,1,2,0
1000000045,General Practice,South,23,1,3,0
1000000045,General Practice,South,23,1,4,0
1000000045,General Practice,South,23,1,5,0
1000000045,General Practice,South,23,1,6,0
1000000045,General Practice,South,23,1,7,0
1000000045,General Practice,South,23,1,8,0
1000000045,General Practice,South,23,1,9,0
1000000045,General Practice,South,23,1,10,1
1000000045,General Practice,South,23,1,11,0
1000000045,General Practice,South,23,1,12,0
1000000045,General Practice,South,23,1,13,0
1000000045,General Practice,South,23,1,14,0
1000000045,General Practice,South,23,1,15,0
1000000045,General Practice,South,23,1,16,0
1000000045,General Practice,South,23,1,17,0
1000000045,General Practice,South,23,1,18,0
1000000045,General Practice,South,23,1,19,0
1000000045,General Practice,South,23,1,20,0
1000000045,General Practice,South,23,1,21,0
1000000045,General Practice,South,23,1,22,0
1000000045,General Practice,South,23,1,23,0
1000000046,Pediatrics,Northeast,27,0,0,0
1000000046,Pediatrics,Northeast,27,0,1,0
1000000046,Pediatrics,Northeast,27,0,2,0
1000000046,Pediatrics,Northeast,27,0,3,0
1000000046,Pediatrics,Northeast,27,0,4,0
1000000046,Pediatrics,Northeast,27,0,5,0
1000000046,Pediatrics,Northeast,27,0,6,0
1000000046,Pediatrics,Northeast,27,0,7,0
1000000046,Pediatrics,Northeast,27,0,8,1
1000000046,Pediatrics,Northeast,27,0,9,0
1000000046,Pediatrics,Northeast,27,0,10,0
1000000046,Pediatrics,Northeast,27,0,11,0
1000000046,Pediatrics,Northeast,27,0,12,0
1000000046,Pediatrics,Northeast,27,0,13,0
1000000046,Pediatrics,Northeast,27,0,14,0
1000000046,Pediatrics,Northeast,27,0,15,0
1000000046,Pediatrics,Northeast,27,0,16,0
1000000046,Pediatrics,Northeast,27,0,17,0
1000000046,Pediatrics,Northeast,27,0,18,0
1000000046,Pediatrics,Northeast,27,0,19,0
1000000046,Pediatrics,Northeast,27,0,20,0
1000000046,Pediatrics,Northeast,27,0,21,0
1000000046,Pediatrics,Northeast,27,0,22,0
1000000046,Pediatrics,Northeast,27,0,23,0
1000000047,Radiology,Northeast,61,6,0,0
1000000047,Radiology,Northeast,61,6,1,0
1000000047,Radiology,Northeast,61,6,2,0
1000000047,Radiology,Northeast,61,6,3,0
1000000047,Radiology,Northeast,61,6,4,0
1000000047,Radiology,Northeast,61,6,5,0
1000000047,Radiology,Northeast,61,6,6,0
1000000047,Radiology,Northeast,61,6,7,0
1000000047,Radiology,Northeast,61,6,8,0
1000000047,Radiology,Northeast,61,6,9,1
